row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
217,23.710025787353516,23.946115015187456,0.23608922783393993,23.471744537353516,21.38349704147918,-2.0882474958743344
218,23.85443878173828,24.078751946519287,0.22431316478100527,23.5906925201416,21.328479938749883,-2.2622125813917187
219,23.96712875366211,24.24320178766981,0.2760730340077018,23.544300079345703,21.323084186859894,-2.2212158924858088
220,24.088764190673828,24.29264746779937,0.20388327712554144,23.76074981689453,21.716618214983278,-2.0441316019112534
221,24.116397857666016,24.387604273219058,0.27120641555304204,23.177812576293945,20.56194366545466,-2.6158689108392856
222,24.070892333984375,24.266315669528,0.19542333554362656,22.908702850341797,21.072637613057772,-1.836065237284025
223,23.962657928466797,24.17167396134934,0.20901603288254478,22.655540466308594,21.450661302626436,-1.2048791636821576
224,23.84779357910156,23.951217752056852,0.10342417295529316,22.78644371032715,22.364844823288635,-0.4215988870385132
225,23.70920181274414,23.83681341357373,0.12761160082958867,22.698139190673828,22.41485471871644,-0.28328447195738704
226,23.585559844970703,23.621115974597288,0.03555612962658472,22.815296173095703,22.563213655064327,-0.2520825180313757
227,23.411212921142575,23.544330366411902,0.13311744526932756,22.525970458984375,22.844756331938605,0.3187858729542299
228,23.278831481933594,23.266661801525533,-0.012169680408060657,22.7075252532959,22.822904252482417,0.11537899918651817
229,23.10150909423828,23.20728509640567,0.10577600216738858,22.665977478027344,22.794200572418617,0.12822309439127366
230,22.931453704833984,22.946819512362186,0.015365807528201714,22.697219848632812,22.951762267751672,0.25454241911885944
231,22.769285202026367,22.78262451675084,0.013339314724472473,22.729637145996097,22.992900116228945,0.26326297023284795
232,22.6463623046875,22.62486758342352,-0.021494721263980665,22.940528869628903,23.347819102385774,0.40729023275687126
233,22.53517723083496,22.540616081863845,0.005438851028884528,22.898223876953125,22.948695353263926,0.05047147631080051
234,22.4288330078125,22.429773705135833,0.0009406973233332394,22.844825744628903,22.875450313610067,0.030624568981163947
235,22.32433319091797,22.327476991718047,0.003143800800078367,22.792062759399418,22.821761112294848,0.02969835289542999
236,22.204822540283203,22.22472373915204,0.0199011988688369,22.535917282104492,22.302774056759176,-0.23314322534531584
237,22.081459045410156,22.08270925474229,0.0012502093321344887,22.463520050048828,22.484785412200726,0.02126536215189745
238,21.961009979248047,21.963445203492242,0.0024352242441949556,22.401988983154297,22.435244993179456,0.0332560100251591
239,21.84558486938477,21.8461689869253,0.0005841175405301158,22.34317970275879,22.375257039932567,0.03207733717377792
