row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
192,22.526855662216967,22.740916818013726,22.130495071411133,22.44124187856237,0.3107468071512365,22.588626861572266,22.805227828291756,0.21660096671948992
193,22.44124187856237,22.805227828291756,22.0761661529541,22.367267827659404,0.29110167470530257,22.56609535217285,22.76592239633029,0.19982704415743768
194,22.367267827659404,22.76592239633029,22.02307891845703,22.29683757126239,0.27375865280535905,22.53951072692871,22.726921464954543,0.1874107380258323
195,22.29683757126239,22.726921464954543,21.970909118652344,22.228463201757467,0.2575540831051235,22.51317596435547,22.689501259724025,0.17632529536855657
196,22.228463201757467,22.689501259724025,21.92201805114746,22.164173313611748,0.2421552624642871,22.511775970458984,22.67827446512191,0.16649849466292466
197,22.164173313611748,22.67827446512191,21.874706268310547,22.102816740203792,0.2281104718932454,22.489076614379883,22.6453147083388,0.1562380939589154
198,22.102816740203792,22.6453147083388,21.82783317565918,22.042819152626016,0.21498597696683674,22.465532302856445,22.61276097963508,0.14722867677863505
199,22.042819152626016,22.61276097963508,21.78131103515625,21.98405654716435,0.2027455120081001,22.44211769104004,22.581012801966505,0.138895110926466
200,21.98405654716435,22.581012801966505,21.747554779052734,21.93474700442213,0.1871922253693974,22.486875534057617,22.6174417583025,0.13056622424488395
201,21.93474700442213,22.6174417583025,21.719636917114254,21.894326804966393,0.17468988785213924,22.475414276123047,22.595306840517644,0.11989256439459695
202,21.894326804966393,22.595306840517644,21.70646858215332,21.862545239491947,0.15607665733862675,22.468427658081055,22.573995984859316,0.10556832677826122
203,21.862545239491947,22.573995984859316,21.71558380126953,21.852339364411637,0.13675556314210624,22.518295288085938,22.548514217080566,0.030218928994628413
204,21.852339364411637,22.548514217080566,21.72293472290039,21.848979913221164,0.12604519032077377,22.3349552154541,22.333749855255764,-0.0012053601983375017
205,21.848979913221164,22.333749855255764,21.759136199951172,21.867405153840807,0.10826895388963464,22.442445755004883,22.30119810021949,-0.14124765478539203
206,21.867405153840807,22.30119810021949,21.794755935668945,21.90743559205684,0.11267965638789335,22.335987091064453,22.2318244563228,-0.10416263474165177
207,21.90743559205684,22.2318244563228,21.89608383178711,21.968391902135544,0.07230807034843423,22.723926544189453,22.297751089506313,-0.4261754546831398
208,21.968391902135544,22.297751089506313,22.02813720703125,22.10633649424995,0.07819928721869829,22.905065536499023,22.610949395651822,-0.2941161408472013
209,22.10633649424995,22.610949395651822,22.20431900024414,22.27854949131212,0.07423049106797919,23.108173370361328,22.645579522382228,-0.4625938479791003
