row_index,time_hour_start,time_hour_end,dt_seconds,T_env_start,T_zone_start,T_cor_state_start,T_out_state_start,Qsg_state_start,Qint_state_start,hour_sin_start,hour_cos_start,SAT_sp_requested,ZAT_sp_requested,SAT_sp,ZAT_sp,integral_error_start,prev_zat_sp_start,damper_signal_prev_start,m_fan_start,T_cor_used,T_out_used,Qsg_used,Qint_used,Hour_used,T_env_end,T_zone_end,integral_error_end,prev_zat_sp_end,damper_signal_end,m_fan_end,Mode,ReheatSignal_end,Q_reheat_end_W,reward,done,TotalEnergy_kWh,CoolingEnergy_kWh,HeatingEnergy_kWh,ReheatEnergy_kWh,FanEnergy_kWh,ComfortPeriod,ComfortLB,ComfortUB,TempExceed_degC,T_env_end_normalized,T_zone_end_normalized
189,17758.5,17759,1800,23.2296524048,23.6139621735,24,16.5,0,50,-0.5,0.866025447845,14.5,26,14.5,26,0,26,0,0.080939,24,16.4,0,50,23,23.1501620127,23.5731091399,0,26,0,0.080939,heating,0.806766281189,242.029884357,-0.00255996610317,False,0.15359796619,0.0117816744683,0,0.133516356665,0.00829993505753,night,15,28,0,0.375718921423,0.65946996212
190,17759,17759.5,1800,23.1501617432,23.5731086731,24,16.3999977112,0,50,-0.258819043636,0.965925812721,14.5,26,14.5,26,0,26,0,0.080939,24,16.3,0,50,23,23.0758831248,23.5349346585,0,26,0,0.080939,heating,0.819635182571,245.890554771,-0.0025959633782,False,0.155757802692,0.0117347462788,0,0.135723121356,0.00829993505753,night,15,28,0,0.373596668243,0.656533420086
191,17759.5,17760,1800,23.0758838654,23.5349349976,24,16.3000030518,0,50,-0.258819043636,0.965925812721,16.3253688812,21.4567451477,16.3253688812,21.4567451477,0,26,0,0.080939,24,16.2,0,50,0,22.9186961936,22.4770435861,2773.84171655,21.4567451477,65.6318224561,0.236509812278,cooling,0,0,-0.000933685965855,False,0.0560211579513,0.0285309376545,0,0,0.0274902202968,night,15,28,0,0.369105607271,0.575157225132
192,17760,17760.5,1800,22.9186973572,22.4770431519,24,16.1999969482,0,50,0,1,16.3253688812,21.4567451477,16.3253688812,21.4567451477,2773.84171655,21.4567451477,65.6318224561,0.236509812278,24,16.1,0,50,0,22.6915660834,22.0315737993,4238.62710918,21.4567451477,90.4716310774,0.295389012328,cooling,0,0,-0.00156919425676,False,0.0941516554059,0.0379553098846,0,0,0.0561963455213,night,15,28,0,0.362616181374,0.540890276432
193,17760.5,17761,1800,22.6915664673,22.0315742493,24,16.1000022888,0,50,0,1,16.3253688812,21.4567451477,16.3253688812,21.4567451477,4238.62710918,21.4567451477,90.4716310774,0.295389012328,24,16,0,50,1,22.4507726571,21.7734831388,4822.42777023,21.4567451477,100,0.317974642857,cooling,0,0,-0.00200709403732,False,0.120425642239,0.0412340813813,0,0,0.0791915608577,night,15,28,0,0.355736374855,0.52103716135
194,17761,17761.5,1800,22.4507732391,21.7734832764,24,16,0,50,0.258819103241,0.965925812721,16,24,16,24,4822.42777023,21.4567451477,100,0.317974642857,24,15.8,0,50,1,22.3359698934,22.8094995176,0,24,0,0.080939,heating,0.407124491816,122.137347545,-0.00173154108348,False,0.103892465009,0.00850913387805,0,0.0870833960733,0.00829993505753,night,15,28,0,0.352456271648,0.600730717182
195,17761.5,17762,1800,22.3359699249,22.8094997406,24,15.7999992371,0,50,0.258819103241,0.965925812721,16,24,16,24,0,24,0,0.080939,24,15.6,0,50,2,22.2769607108,22.8327413947,0,24,0,0.080939,heating,0.388113707861,116.434112358,-0.00137205939934,False,0.0823235639602,0.00903184623561,0,0.064991782667,0.00829993505753,night,15,28,0,0.350770294666,0.602518558502
196,17762,17762.5,1800,22.2769603729,22.8327407837,24,15.5999984741,0,50,0.5,0.866025447845,16,24,16,24,0,24,0,0.080939,24,15.4,0,50,2,22.221785405,22.807413379,0,24,0,0.080939,heating,0.396040927258,118.812278177,-0.00137871298486,False,0.0827227790915,0.00901477422362,0,0.0654080698103,0.00829993505753,night,15,28,0,0.349193871021,0.600570261478
197,17762.5,17763,1800,22.221786499,22.8074131012,24,15.4000015259,0,50,0.5,0.866025447845,16,24,16,24,0,24,0,0.080939,24,15.2,0,50,3,22.1678226447,22.7802605926,0,24,0,0.080939,heating,0.40509523937,121.528571811,-0.00140256753778,False,0.0841540522667,0.00896863225237,0,0.0668854849568,0.00829993505753,night,15,28,0,0.347652077675,0.598481595516
198,17763,17763.5,1800,22.1678237915,22.7802600861,24,15.2000007629,0,50,0.70710682869,0.70710682869,16,24,16,24,0,24,0,0.080939,24,15,0,50,3,22.1148516579,22.7535032281,0,24,0,0.080939,heating,0.414040372714,124.212111814,-0.00142673446105,False,0.0856040676632,0.00891815070369,0,0.068385981902,0.00829993505753,night,15,28,0,0.346138626337,0.596423327923
199,17763.5,17764,1800,22.1148529053,22.7535037994,24,15,0,50,0.70710682869,0.70710682869,16,24,16,24,0,24,0,0.080939,24,14.8,0,50,4,22.0627780757,22.7272056973,0,24,0,0.080939,heating,0.422830990778,126.849297233,-0.00145043547103,False,0.0870261282619,0.00886448959934,0,0.069861703605,0.00829993505753,night,15,28,0,0.344650804996,0.594400465488
200,17764,17764.5,1800,22.0627784729,22.7272071838,24,14.7999992371,0,50,0.866025447845,0.5,16,24,16,24,0,24,0,0.080939,24,14.9,0,50,4,22.0173616704,22.7033387385,0,24,0,0.080939,heating,0.430958490799,129.28754724,-0.00147362456123,False,0.0884174736736,0.00884078450258,0,0.0712767541135,0.00829993505753,night,15,28,0,0.343353182077,0.59256452322
201,17764.5,17765,1800,22.0173606873,22.703338623,24,14.8999977112,0,50,0.866025447845,0.5,14.5,24,14.5,24,0,24,0,0.080939,24,14.9,0,50,5,21.968649712,22.6083092196,0,24,0,0.080939,heating,0.461689749536,138.506924861,-0.00156416313195,False,0.0938497879172,0.0104968345765,0,0.0750530182831,0.00829993505753,night,15,28,0,0.341961413622,0.58525454998
202,17765,17765.5,1800,21.9686508179,22.6083087921,24,14.8999977112,0,50,0.965925812721,0.258819103241,14.5,24,14.5,24,0,24,0,0.080939,24,15.5,1.485,50,5,21.9332783037,22.5862713671,0,24,0,0.080939,heating,0.470217640655,141.065292196,-0.00161102374092,False,0.0966614244549,0.0104848211502,0,0.0778766682472,0.00829993505753,night,15,28,0,0.34095081687,0.583559334278
203,17765.5,17766,1800,21.9332790375,22.586271286,24,15.5,1.48500001431,50,0.965925812721,0.258819103241,14.5,26,14.5,26,0,24,0,0.080939,24,16,41.39498136,50,6,21.9541076907,22.966136247,0,26,0,0.080939,heating,1,300,-0.00309557833125,False,0.185734699875,0.0107680981511,0,0.166666666667,0.00829993505753,night,15,28,0,0.341545939445,0.612779736519
204,17766,17766.5,1800,21.9541091919,22.9661369324,24,16,41.3949813843,50,1,0,14.5,26,14.5,26,0,26,0,0.080939,24,16.8,48.45134952,50,6,22.0112469471,23.0381301686,0,26,0,0.080939,heating,0.989472345489,296.841703647,-0.00308810750107,False,0.185286450064,0.0109857338059,0,0.166000781201,0.00829993505753,night,15,28,0,0.343178480864,0.618317723274
205,17766.5,17767,1800,22.0112457275,23.0381317139,24,16.7999992371,48.4513511658,50,1,0,14.5,26,14.5,26,0,26,0,0.080939,24,17.5,133.7924499,50,7,22.1032966275,23.1860560965,0,26,0,0.080939,heating,0.941763036187,282.528910856,-0.00298816052079,False,0.179289631247,0.0110429708,0,0.15994672539,0.00829993505753,day,22,24,0,0.34580847621,0.62969660759
206,17767,17767.5,1800,22.1032962799,23.1860561371,24,17.5,133.792449951,50,0.965925812721,-0.258819043636,14.5,26,14.5,26,0,26,0,0.080939,24,18.4,99.4199223,50,7,22.1993219093,23.197316228,0,26,0,0.080939,heating,0.93641397135,280.924191405,-0.00292861709776,False,0.175717025865,0.0109232613792,0,0.156493829429,0.00829993505753,day,22,24,0,0.348552048206,0.630562782288
207,17767.5,17768,1800,22.1993217468,23.1973152161,24,18.4000015259,99.419921875,50,0.965925812721,-0.258819043636,14.5,26,14.5,26,0,26,0,0.080939,24,19.3,218.8266454,180,8,22.3600818368,23.639088845,0,26,0,0.080939,heating,0.795830442324,238.749132697,-0.00267635040675,False,0.160581024405,0.0109776705484,0,0.141303418799,0.00829993505753,day,22,24,0,0.353145182133,0.664545297623
208,17768,17768.5,1800,22.360080719,23.639087677,24,19.2999992371,218.826644897,180,0.866025447845,-0.5,12.8000001907,24,12.8000001907,24,0,26,0,0.080939,24,20.3,195.5727283,180,8,22.4908202213,23.271255056,0,24,0,0.080939,heating,0.241179871473,72.3539614419,-0.000904028994167,False,0.05424173965,0.0123727829498,0,0.0335690216427,0.00829993505753,day,22,24,0,0.356880575418,0.636250376701
209,17768.5,17769,1800,22.490819931,23.2712554932,24,20.3000030518,195.572723389,180,0.866025447845,-0.5,12.8000001907,24,12.8000001907,24,0,24,0,0.080939,24,21.4,301.8317655,180,9,22.6418762315,23.4494592108,0,24,0,0.080939,heating,0.188925845227,56.677753568,-0.000919834677651,False,0.0551900806591,0.011715905238,0,0.0351742403636,0.00829993505753,day,22,24,0,0.36119645834,0.649958372116
210,17769,17769.5,1800,22.6418762207,23.4494590759,24,21.3999977112,301.831756592,180,0.70710682869,-0.707106769085,16,22,16,22,0,24,0,0.080939,24,22.5,334.0320003,180,9,22.7799720815,23.0903114733,2367.86099652,22,57.772164882,0.217879622421,cooling,0,0,-0.000730613313855,False,0.0438367988313,0.0217168555732,0,0,0.0221199432582,day,22,24,0,0.365142047405,0.622331678867
211,17769.5,17770,1800,22.7799720764,23.0903129578,24,22.5,334.032012939,180,0.70710682869,-0.707106769085,16,22,16,22,2367.86099652,22,57.772164882,0.217879622421,24,23.5,437.9453062,180,10,22.8919401305,22.8741962899,4203.21193127,22,92.35025339,0.299842016803,cooling,0,0,-0.00143261803308,False,0.0859570819849,0.0324587496815,0,0,0.0534983323033,day,22,24,0,0.3683411479,0.605707406998
212,17770,17770.5,1800,22.8919410706,22.8741950989,24,23.5,437.945281982,180,0.5,-0.866025388241,16,22,16,22,4203.21193127,22,92.35025339,0.299842016803,24,24.3,509.3134134,180,10,22.9923553237,22.8551277401,4465.47046093,22,100,0.317974642857,cooling,0,0,-0.00195678450249,False,0.11740707015,0.0357330023099,0,0,0.0816740678396,day,22,24,0,0.371210157871,0.604240596294
213,17770.5,17771,1800,22.9923553467,22.8551273346,24,24.2999954224,509.313415527,180,0.5,-0.866025388241,17.7000007629,24,17.7000007629,24,4465.47046093,22,100,0.317974642857,24,25.1,625.0572553,180,11,23.2561557436,24.3317847148,129.030748348,24,4.93101822912,0.0926272707588,heating,0,0,-0.0129755368699,False,0.032016603796,0.00560010751947,0,0.0179097540637,0.00850674221278,day,22,24,0.331784714842,0.378747314215,0.717829585075
214,17771,17771.5,1800,23.2561569214,24.3317832947,24,25.1000061035,625.057250977,180,0.258819103241,-0.965925812721,17.7000007629,24,17.7000007629,24,129.030748348,24,4.93101822912,0.0926272707588,24,25.8,637.7928161,180,11,23.5685352088,24.4775332555,887.067613153,24,21.9972617316,0.133080350756,cooling,0,0,-0.0182435046437,False,0.0201604537968,0.00879894453846,0,0,0.0113615092583,day,22,24,0.477533255478,0.387672424316,0.729041039944
215,17771.5,17772,1800,23.5685348511,24.4775333405,24,25.8000030518,637.792785645,180,0.258819103241,-0.965925812721,17.7000007629,24,17.7000007629,24,887.067613153,24,21.9972617316,0.133080350756,24,26.5,598.4283241,180,12,23.8390092824,24.4182922387,1689.06804101,24,37.594103953,0.170050425981,cooling,0,0,-0.0161671734681,False,0.0288728710746,0.0119958973662,0,0,0.0168769737084,day,22,24,0.418292238672,0.395400255919,0.724484026432
216,17772,17772.5,1800,23.8390083313,24.4182929993,24,26.5,598.428344727,180,0,-1,17.7000007629,24,17.7000007629,24,1689.06804101,24,37.594103953,0.170050425981,24,26.8,603.7678876,180,12,24.0686100944,24.3951708143,2427.68281829,24,52.1564420115,0.204568357613,cooling,0,0,-0.0154782700654,False,0.0395618717403,0.0150905303809,0,0,0.0244713413594,day,22,24,0.395170814305,0.401960283518,0.722705423832
217,17772.5,17773,1800,24.068611145,24.3951702118,24,26.7999954224,603.767883301,180,0,-1,14.5,22,14.5,22,2427.68281829,24,52.1564420115,0.204568357613,24,27.2,591.0822006,180,13,24.2163485706,23.6466270746,3817.32251003,22,92.414653203,0.299994667314,cooling,0,0,-0.00114684779117,False,0.0688108674703,0.0262597815757,0,0,0.0425510858947,day,22,24,0,0.406181395054,0.665125131607
218,17773,17773.5,1800,24.2163486481,23.6466255188,24,27.1999969482,591.08215332,180,-0.258819043636,-0.965925812721,14.5,22,14.5,22,3817.32251003,22,92.414653203,0.299994667314,24,27.3,635.2402779,180,13,24.268978561,23.4056000584,4280.6124474,22,100,0.317974642857,cooling,0,0,-0.0019374135402,False,0.116244812412,0.0339488321087,0,0,0.0822959803033,day,22,24,0,0.407685101032,0.646584630013
219,17773.5,17774,1800,24.2689781189,23.4056015015,24,27.3000030518,635.24029541,180,-0.258819043636,-0.965925812721,14.5,22,14.5,22,4280.6124474,22,100,0.317974642857,24,27.4,566.4009333,180,14,24.2863879403,23.3161295628,4280.6124474,22,100,0.317974642857,cooling,0,0,-0.00192373361096,False,0.115424016658,0.0329949602938,0,0,0.0824290563639,day,22,24,0,0.408182501793,0.639702260494
220,17774,17774.5,1800,24.2863883972,23.3161296844,24,27.3999938965,566.400939941,180,-0.5,-0.866025388241,15.1632871628,24.2618808746,15.1632871628,24.2618808746,4280.6124474,22,100,0.317974642857,24,27.2,505.1647633,180,14,24.4228426611,24.6811618599,247.870553963,24.2618808746,8.32535686912,0.100673063175,heating,0,0,-0.0260175725558,False,0.0284401686621,0.00677949329198,0,0.0128990345161,0.00876164085405,day,22,24,0.681161859861,0.412081211805,0.744704782963
221,17774.5,17775,1800,24.4228420258,24.6811618805,24,27.1999969482,505.164764404,180,-0.5,-0.866025388241,15.1632871628,24.2618808746,15.1632871628,24.2618808746,247.870553963,24.2618808746,8.32535686912,0.100673063175,24,27.1,410.6284184,180,15,24.5632485618,24.548673038,893.202509268,24.2618808746,20.6043962204,0.129778763038,cooling,0,0,-0.0209487968863,False,0.0224134777671,0.0107493284165,0,0,0.0116641493507,day,22,24,0.54867303796,0.416092813015,0.734513282776
222,17775,17775.5,1800,24.5632476807,24.5486717224,24,27.0999984741,410.628417969,180,-0.707106769085,-0.707106769085,14.5,20,14.5,20,893.202509268,24.2618808746,20.6043962204,0.129778763038,24,26.6,400.6730685,180,15,24.5514561885,23.340805562,2637.0781839,20,100,0.317974642857,cooling,0,0,-0.00182757785178,False,0.109654671107,0.0363564101025,0,0,0.073298261004,day,22,24,0,0.41575589776,0.641600430012
223,17775.5,17776,1800,24.5514564514,23.3408050537,24,26.5999984741,400.673065186,180,-0.707106769085,-0.707106769085,14.5,20,14.5,20,2637.0781839,20,100,0.317974642857,24,26.1,254.9407668,180,16,24.4194442432,23.0064189373,3564.92310307,20,100,0.317974642857,cooling,0,0,-0.00199584381721,False,0.119750629033,0.0375775224582,0,0,0.0821731065743,day,22,24,0,0.411984115839,0.615878403187
224,17776,17776.5,1800,24.4194450378,23.0064201355,24,26.0999984741,254.940765381,180,-0.866025388241,-0.5,14.5,20,14.5,20,3564.92310307,20,100,0.317974642857,24,25.1,221.8525224,180,16,24.2573441534,22.8662849558,3564.92310307,20,100,0.317974642857,cooling,0,0,-0.00205055257949,False,0.123033154769,0.0406040984053,0,0,0.0824290563639,day,22,24,0,0.407352685928,0.605098843575
225,17776.5,17777,1800,24.2573432922,22.8662853241,24,25.1000061035,221.852523804,180,-0.866025388241,-0.5,14.5,20,14.5,20,3564.92310307,20,100,0.317974642857,24,24.1,102.9867147,180,17,24.0532092412,22.6134095846,3564.92310307,20,100,0.317974642857,cooling,0,0,-0.00209497283872,False,0.125698370323,0.0432693139591,0,0,0.0824290563639,day,22,24,0,0.401520252228,0.585646867752
226,17777,17777.5,1800,24.0532093048,22.6134090424,24,24.0999984741,102.986717224,180,-0.965925812721,-0.258819043636,14.5,26,14.5,26,3564.92310307,20,100,0.317974642857,24,22.7,168.16952,180,17,24.0279611978,24.356050847,0,26,0,0.080939,heating,0.569419585446,170.825875634,-0.0157233231688,False,0.142284984474,0.00951130244882,0,0.124473746968,0.00829993505753,day,22,24,0.356050846957,0.400798887014,0.719696223736
227,17777.5,17778,1800,24.027961731,24.3560504913,24,22.7000007629,168.169525146,180,-0.965925812721,-0.258819043636,14.5,26,14.5,26,0,26,0,0.080939,24,21.3,60.94621952,50,18,24.004306281,24.0869725923,0,26,0,0.080939,heating,0.633862770445,190.158831133,-0.00525695960635,False,0.119729243597,0.0108984698157,0,0.100530838724,0.00829993505753,day,22,24,0.0869725923484,0.400123029947,0.698997914791
228,17778,17778.5,1800,24.0043067932,24.0869731903,24,21.3000030518,60.9462203979,50,-1,0,14.5,26,14.5,26,0,26,0,0.080939,24,21.3,100.748281,50,18,23.9825443395,24.1099416595,0,26,0,0.080939,heating,0.629837820944,188.951346283,-0.00619710147917,False,0.124457354851,0.0108007766849,0,0.105356643108,0.00829993505753,day,22,24,0.109941659511,0.399501264095,0.700764715672
229,17778.5,17779,1800,23.9825439453,24.1099414825,24,21.3000030518,100.748283386,50,-1,0,14.5,26,14.5,26,0,26,0,0.080939,24,18.3,20.43476285,50,19,23.8829809306,23.9759031808,0,26,0,0.080939,heating,0.670927766087,201.278329826,-0.00215675458413,False,0.129405275048,0.012025782075,0,0.109079557915,0.00829993505753,day,22,24,0,0.396656602621,0.6904540658
230,17779,17779.5,1800,23.8829803467,23.9759025574,24,18.2999992371,20.4347629547,50,-0.965925812721,0.258819103241,14.5,26,14.5,26,0,26,0,0.080939,24,17.2,10.65311344,50,19,23.7644433285,23.9026778859,0,26,0,0.080939,heating,0.695679380186,208.703814056,-0.00224588267666,False,0.1347529606,0.0121465957703,0,0.114306429772,0.00829993505753,day,22,24,0,0.3932698071,0.684821367264
231,17779.5,17780,1800,23.7644424438,23.902677536,24,17.1999969482,10.6531133652,50,-0.965925812721,0.258819103241,14.5,26,14.5,26,0,26,0,0.080939,24,16,4.1003381,50,20,23.6307933056,23.8291731137,0,26,0,0.080939,heating,0.71985528947,215.956586841,-0.00231240691019,False,0.138744414611,0.0121475246897,0,0.118296954864,0.00829993505753,day,22,24,0,0.389451235533,0.679167151451
232,17780,17780.5,1800,23.6307945251,23.8291740417,24,16,4.10033798218,50,-0.866025388241,0.5,16,20,16,20,0,26,0,0.080939,24,15.4,0,50,20,23.3678978727,22.3240563071,3834.58232398,20,98.5191735563,0.314464556377,cooling,0,0,-0.00186111459166,False,0.111666875499,0.0463013841861,0,0,0.0653654913132,day,22,24,0,0.381939947605,0.563388943672
233,17780.5,17781,1800,23.3678970337,22.3240566254,24,15.4000015259,0,50,-0.866025388241,0.5,16,20,16,20,3834.58232398,20,98.5191735563,0.314464556377,24,14.8,0,50,21,23.0328895319,22.0216103761,3834.58232398,20,100,0.317974642857,cooling,0,0,-0.00213660643794,False,0.128196386276,0.0457673299125,0,0,0.0824290563639,night,15,28,0,0.372368276119,0.54012387991
234,17781,17781.5,1800,23.0328903198,22.02161026,24,14.7999992371,0,50,-0.707106769085,0.70710682869,16,20,16,20,3834.58232398,20,100,0.317974642857,24,14.5,0,50,21,22.7154479071,21.8445969471,3834.58232398,20,100,0.317974642857,cooling,0,0,-0.00210563550298,False,0.126338130179,0.0439090738149,0,0,0.0824290563639,night,15,28,0,0.363298505545,0.526507437229
235,17781.5,17782,1800,22.7154464722,21.8445968628,24,14.5,0,50,-0.707106769085,0.70710682869,16,20,16,20,3834.58232398,20,100,0.317974642857,24,14.1,0,50,22,22.4175430797,21.6849753235,3834.58232398,20,100,0.317974642857,cooling,0,0,-0.00208001774541,False,0.124801064725,0.042372008361,0,0,0.0824290563639,night,15,28,0,0.354786932468,0.514228880405
236,17782,17782.5,1800,22.4175415039,21.6849746704,24,14.0999984741,0,50,-0.5,0.866025447845,17.7000007629,26,17.7000007629,26,3834.58232398,20,100,0.317974642857,24,13.9,0,50,22,22.2998370063,23.1910576828,0,26,0,0.080939,heating,0.958276074573,287.482822372,-0.00300351396564,False,0.180210837939,0.00654079890952,0,0.165370103972,0.00829993505753,night,15,28,0,0.351423919201,0.630081355572
237,17782.5,17783,1800,22.2998371124,23.1910572052,24,13.8999977112,0,50,-0.5,0.866025447845,17.7000007629,26,17.7000007629,26,0,26,0,0.080939,24,13.6,0,50,23,22.2677454369,23.2765521083,0,26,0,0.080939,heating,0.908182917398,272.454875219,-0.00280967943239,False,0.168580765944,0.00738034163805,0,0.152900489248,0.00829993505753,night,15,28,0,0.35050702095,0.636657834053
238,17783,17783.5,1800,22.2677459717,23.2765522003,24,13.6000022888,0,50,-0.258819043636,0.965925812721,17.7000007629,26,17.7000007629,26,0,26,0,0.080939,24,13.2,0,50,23,22.2353520523,23.2660682935,0,26,0,0.080939,heating,0.910490909212,273.147272764,-0.00278528917662,False,0.167117350597,0.00733797649437,0,0.151479439045,0.00829993505753,night,15,28,0,0.349581480026,0.635851383209
239,17783.5,17784,1800,22.2353515625,23.2660675049,24,13.2000007629,0,50,-0.258819043636,0.965925812721,17.7000007629,22,17.7000007629,22,0,26,0,0.080939,24,12.9,0,50,0,22.125224735,22.4280511318,1450.9258195,22,33.453735936,0.160236278036,cooling,0,0,-0.000488230091995,False,0.0292938055197,0.0141516854786,0,0,0.0151421200411,night,15,28,0,0.346434980631,0.571388542652
240,17784,17784.5,1800,22.1252250671,22.4280509949,24,12.9000015259,0,50,0,1,17.7000007629,22,17.7000007629,22,1450.9258195,22,33.453735936,0.160236278036,24,12.5,0,50,0,21.9651480348,22.1952192847,2021.57923476,22,42.4474766038,0.181554649044,cooling,0,0,-0.000611874150247,False,0.0367124490148,0.0162043106871,0,0,0.0205081383277,night,15,28,0,0.341861367226,0.553478419781
241,17784.5,17785,1800,21.9651489258,22.1952190399,24,12.5,0,50,0,1,17.7000007629,22,17.7000007629,22,2021.57923476,22,42.4474766038,0.181554649044,24,12.2,0,50,1,21.8005201811,22.0575945744,2262.40452642,22,45.9431915106,0.189840739346,cooling,0,0,-0.000675650858765,False,0.0405390515259,0.0169601908735,0,0,0.0235788606523,night,15,28,0,0.337157726288,0.542891919613
242,17785,17785.5,1800,21.8005199432,22.0575942993,24,12.1999969482,0,50,0.258819103241,0.965925812721,17.7000007629,22,17.7000007629,22,2262.40452642,22,45.9431915106,0.189840739346,24,11.9,0,50,1,21.6401287347,21.9588684242,2287.45389021,22,45.507579135,0.188808182751,cooling,0,0,-0.000680442209984,False,0.040826532599,0.0165932705424,0,0,0.0242332620566,night,15,28,0,0.332575112581,0.535297572613
243,17785.5,17786,1800,21.6401290894,21.9588680267,24,11.9000015259,0,50,0.258819103241,0.965925812721,14.5,22,14.5,22,2287.45389021,22,45.507579135,0.188808182751,24,11.6,0,50,2,21.453838885,21.578975277,1775.66877896,22,31.7952396562,0.156305050717,heating,0,0,-0.000712760113745,False,0.0427656068247,0.0225526127218,0,0,0.0202129941029,night,15,28,0,0.327252537012,0.506075024605
244,17786,17786.5,1800,21.4538383484,21.5789756775,24,11.5999984741,0,50,0.5,0.866025447845,14.5,22,14.5,22,1775.66877896,22,31.7952396562,0.156305050717,24,11.3,0,50,2,21.2795478369,21.6169392326,1034.70621362,22,17.1520712233,0.121595522287,heating,0,0,-0.000493725599013,False,0.0296235359408,0.0158455210828,0,0,0.013778014858,night,15,28,0,0.32227280736,0.508995354176
245,17786.5,17787,1800,21.279548645,21.6169395447,24,11.3000030518,0,50,0.5,0.866025447845,14.5,22,14.5,22,1034.70621362,22,17.1520712233,0.121595522287,24,11,0,50,3,21.1354547716,21.6822985865,394.354588165,22,4.93105625715,0.0926273608988,heating,0,0,-0.000353898118713,False,0.0212338871228,0.0110868024145,0,0,0.0101470847083,night,15,28,0,0.31815585494,0.514022946358
246,17787,17787.5,1800,21.1354560852,21.6822986603,24,11,0,50,0.70710682869,0.70710682869,14.5,22,14.5,22,394.354588165,22,4.93105625715,0.0926273608988,24,10.7,0,50,3,21.0190333477,21.7526304422,126.772514834,22,0,0.080939,heating,0.0824562522065,24.736875662,-0.00044049955887,False,0.0264299735322,0.00815094394616,0,0.00985548883008,0.00842354075597,night,15,28,0,0.314829528332,0.51943308115
247,17787.5,17788,1800,21.019033432,21.7526302338,24,10.7000007629,0,50,0.70710682869,0.70710682869,14.5,22,14.5,22,126.772514834,22,0,0.080939,24,10.5,0,50,4,20.918602007,21.7142636884,126.772514834,22,0,0.080939,heating,0.0926321387659,27.7896416298,-0.000510484593003,False,0.0306290755802,0.00783484385594,0,0.0144942966667,0.00829993505753,night,15,28,0,0.311960071325,0.516481816769
248,17788,17788.5,1800,20.9186019897,21.714263916,24,10.5,0,50,0.866025447845,0.5,14.5,22,14.5,22,126.772514834,22,0,0.080939,24,10.4,0,50,4,20.8258653848,21.6671617563,126.772514834,22,0,0.080939,heating,0.108389448172,32.5168344517,-0.00055006400764,False,0.0330038404584,0.00773060473849,0,0.0169733006624,0.00829993505753,night,15,28,0,0.309310436249,0.512858569622
249,17788.5,17789,1800,20.8258647919,21.6671619415,24,10.4000015259,0,50,0.866025447845,0.5,13.4872207642,22.4322891235,13.4872207642,22.4322891235,126.772514834,22,0,0.080939,24,10.2,0,50,5,20.7404724426,21.6507052795,126.772514834,22.4322891235,0,0.080939,heating,0.25850474049,77.5514221471,-0.000989937935751,False,0.059396276145,0.00851118830243,0,0.0425851527851,0.00829993505753,night,15,28,0,0.306870639324,0.511592686176
250,17789,17789.5,1800,20.7404727936,21.6507053375,24,10.2000007629,0,50,0.965925812721,0.258819103241,13.4872207642,22.4322891235,13.4872207642,22.4322891235,126.772514834,22.4322891235,0,0.080939,24,11.2,2.145,50,5,20.6840899272,21.6219155415,126.772514834,22.4322891235,0,0.080939,heating,0.268568250436,80.5704751309,-0.00102485022016,False,0.0614910132099,0.00909625081888,0,0.0440948273335,0.00829993505753,night,15,28,0,0.30525970459,0.509378135204
251,17789.5,17790,1800,20.6840896606,21.6219158173,24,11.1999969482,2.14499998093,50,0.965925812721,0.258819103241,13.4872207642,22.4322891235,13.4872207642,22.4322891235,126.772514834,22.4322891235,0,0.080939,24,12.2,64.12887319,50,6,20.6699266067,21.6839421486,126.772514834,22.4322891235,0,0.080939,heating,0.249909671404,74.9729014212,-0.00101191802454,False,0.0607150814723,0.00962844986385,0,0.042786696551,0.00829993505753,night,15,28,0,0.304855048656,0.514149367809
252,17790,17790.5,1800,20.6699256897,21.6839408875,24,12.1999969482,64.1288757324,50,1,0,12.8000001907,22,12.8000001907,22,126.772514834,22.4322891235,0,0.080939,24,13.4,25.575,50,6,20.6613383519,21.5273497359,126.772514834,22,0,0.080939,heating,0.155441511182,46.6324533546,-0.000700155136382,False,0.0420093081829,0.0107664719393,0,0.0229429011861,0.00829993505753,night,15,28,0,0.304609656334,0.502103805542
253,17790.5,17791,1800,20.6613388062,21.527349472,24,13.4000015259,25.5750007629,50,1,0,12.8000001907,22,12.8000001907,22,126.772514834,22,0,0.080939,24,14.6,115.3798774,50,7,20.6956217359,21.6390795326,126.772514834,22,0,0.080939,heating,0.122411698413,36.7235095239,-0.0142339748344,False,0.0419674384917,0.0110882101665,0,0.0225792932676,0.00829993505753,day,22,24,0.360920467365,0.305589199066,0.510698437691
254,17791,17791.5,1800,20.6956214905,21.6390800476,24,14.5999984741,115.379882812,50,0.965925812721,-0.258819043636,14.5,20,14.5,20,126.772514834,22,0,0.080939,24,15.8,58.56735122,50,7,20.6975653725,21.0497524858,2470.4407782,20,59.581232001,0.222167756296,cooling,0,0,-0.0364564206198,False,0.0493283301696,0.0258920041477,0,0,0.0234363260219,day,22,24,0.950247514229,0.305644720793,0.465365588665
